Duration,"Engine Speed (RPM)","Vehicle Speed (Mph)",Gear,"Manifold Pressure (mbar)","Boost (psi)","Throttle Position (%)","Injector Duration (ms)","Duty Cycle (%)","Ignition Advance","Knock Retard","Air Temperature (F)","Coolant Temperature (F)","O2 Voltage",Lambda,"Air Fuel Ratio",VTEC,CEL
"72:4355:16.370",2099,"88.7",5,0,"0.0","1","1.89","3","36.25","0.00","122.72","176.00","3.90","0.00","0.00",OFF,
"72:4355:16.386",2062,"88.7",5,0,"0.0","1","1.95","3","36.25","0.00","122.72","176.00","3.90","0.00","0.00",OFF,
"72:4355:16.417",2027,"88.7",5,0,"0.0","1","1.95","3","36.25","0.00","122.72","176.00","3.90","0.00","0.00",OFF,
"72:4355:16.464",2038,"88.7",5,0,"0.0","1","2.00","3","36.25","0.00","122.72","176.00","3.90","0.00","0.00",OFF,
"72:4355:16.495",2020,"88.7",5,0,"0.0","1","2.00","3","36.25","0.00","122.72","176.00","3.90","0.00","0.00",OFF,
"72:4355:16.526",2016,"88.7",5,0,"0.0","1","1.95","3","36.25","0.00","122.72","176.00","3.90","0.00","0.00",OFF,
"72:4355:16.557",2011,"88.7",5,0,"0.0","1","2.00","3","36.25","0.00","122.72","176.00","3.90","0.00","0.00",OFF,
"72:4355:16.588",2003,"88.7",5,0,"0.0","1","2.00","3","36.00","0.00","122.72","176.00","3.90","0.00","0.00",OFF,
"72:4355:16.620",1990,"88.0",5,0,"0.0","1","2.01","3","36.00","0.00","122.72","176.00","3.88","0.00","0.00",OFF,
"72:4355:16.651",1982,"88.0",5,0,"0.0","1","2.01","3","36.00","0.00","122.72","176.00","3.88","0.00","0.00",OFF,
"72:4355:16.682",1969,"88.0",5,0,"0.0","1","2.01","3","35.75","0.00","122.72","176.00","3.90","0.00","0.00",OFF,
"72:4355:16.713",1943,"88.0",5,0,"0.0","1","2.02","3","35.75","0.00","122.72","176.00","3.90","0.00","0.00",OFF,
"72:4355:16.744",1930,"88.0",5,0,"0.0","1","2.02","3","35.50","0.00","122.72","176.00","3.90","0.00","0.00",OFF,
"72:4355:16.776",1923,"88.0",5,0,"0.0","1","2.02","3","35.50","0.00","122.72","176.00","3.90","0.00","0.00",OFF,
"72:4355:16.807",1907,"88.0",5,0,"0.0","1","2.02","3","35.50","0.00","122.72","176.00","3.90","0.00","0.00",OFF,
"72:4355:16.854",1899,"88.0",5,0,"0.0","1","2.02","3","35.25","0.00","122.72","176.00","3.90","0.00","0.00",OFF,
"72:4355:16.869",1882,"88.0",5,0,"0.0","1","2.02","3","35.25","0.00","122.72","176.00","3.90","0.00","0.00",OFF,
"72:4355:16.900",1875,"88.0",5,0,"0.0","1","2.02","3","35.25","0.00","122.72","176.00","3.88","0.00","0.00",OFF,
"72:4355:16.932",1860,"88.0",5,0,"0.0","1","2.02","3","35.00","0.00","122.72","176.00","3.90","0.00","0.00",OFF,
"72:4355:16.978",1854,"88.0",5,0,"0.0","1","2.02","3","35.00","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.010",1845,"88.0",5,0,"0.0","1","2.02","3","34.75","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.041",1834,"88.0",5,0,"0.0","1","2.03","3","34.75","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.072",1815,"88.7",5,0,"0.0","1","2.03","3","34.75","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.103",1808,"88.7",5,0,"0.0","1","2.02","3","34.50","0.00","122.72","177.80","3.88","0.00","0.00",OFF,
"72:4355:17.134",1790,"88.7",5,0,"0.0","1","2.02","3","34.50","0.00","122.72","177.80","3.88","0.00","0.00",OFF,
"72:4355:17.166",1784,"88.7",5,0,"0.0","1","2.02","3","34.50","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.197",1782,"88.7",5,0,"0.0","1","2.02","3","34.25","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.228",1762,"88.7",5,0,"0.0","1","2.02","3","34.25","0.00","122.72","177.80","3.88","0.00","0.00",OFF,
"72:4355:17.259",1763,"88.7",5,0,"0.0","1","2.02","3","34.00","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.290",1744,"87.4",5,0,"0.0","1","2.09","3","34.00","0.00","122.72","177.80","3.88","0.00","0.00",OFF,
"72:4355:17.322",1737,"87.4",5,0,"0.0","1","2.09","3","34.00","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.353",1721,"87.4",5,0,"0.0","1","2.09","3","33.75","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.384",1717,"87.4",5,0,"0.0","1","2.09","3","33.50","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.415",1702,"87.4",5,0,"0.0","1","2.09","3","33.75","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.446",1695,"87.4",5,0,"0.0","1","2.10","3","33.50","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.493",1683,"87.4",5,0,"0.0","1","2.10","3","33.25","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.524",1675,"87.4",5,0,"0.0","1","2.15","3","33.25","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.556",1666,"87.4",5,0,"0.0","1","2.15","3","33.25","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.571",1669,"87.4",5,0,"0.0","1","2.15","3","33.25","0.00","122.72","177.80","3.88","0.00","0.00",OFF,
"72:4355:17.618",1660,"87.4",5,0,"0.0","1","2.17","3","33.00","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.649",1650,"87.4",5,0,"0.0","1","2.17","3","33.00","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.680",1646,"87.4",5,0,"0.0","1","2.23","3","33.00","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.712",1637,"87.4",5,0,"0.0","1","2.23","3","33.00","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.743",1633,"87.4",5,0,"0.0","1","2.23","3","33.00","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.774",1626,"87.4",5,0,"0.0","2","2.24","3","33.00","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.805",1623,"87.4",5,0,"0.0","1","2.24","3","32.75","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.836",1623,"87.4",5,0,"0.0","2","2.24","3","32.75","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.868",1616,"87.4",5,0,"0.0","2","2.23","3","32.75","0.00","122.72","177.80","3.88","0.00","0.00",OFF,
"72:4355:17.899",1610,"87.4",5,0,"0.0","2","2.28","3","32.50","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.930",1603,"87.4",5,0,"0.0","2","2.28","3","32.75","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:17.961",1599,"87.4",5,0,"0.0","1","2.28","3","32.75","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.008",1598,"87.4",5,0,"0.0","1","2.28","3","32.50","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.039",1593,"87.4",5,0,"0.0","1","2.28","3","32.50","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.070",1590,"87.4",5,0,"0.0","2","2.28","3","32.50","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.086",1582,"87.4",5,0,"0.0","1","2.28","3","32.50","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.133",1583,"87.4",5,0,"0.0","1","2.28","3","32.25","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.164",1580,"87.4",5,0,"0.0","1","2.34","3","32.50","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.195",1576,"87.4",5,0,"0.0","2","2.36","3","32.50","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.226",1575,"87.4",5,0,"0.0","2","2.30","3","32.50","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.258",1575,"87.4",5,0,"0.0","1","2.34","3","32.50","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.289",1578,"87.4",5,0,"0.0","0","2.28","3","32.25","0.00","122.72","177.80","3.88","0.00","0.00",OFF,
"72:4355:18.320",1574,"87.4",5,0,"0.0","0","2.15","3","32.25","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.351",1570,"87.4",5,0,"0.0","0","2.15","3","32.25","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.382",1559,"87.4",5,0,"0.0","0","2.02","3","32.25","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.414",1550,"86.8",5,0,"0.0","0","1.97","3","32.00","0.00","122.72","177.80","3.88","0.00","0.00",OFF,
"72:4355:18.445",1528,"86.8",5,0,"0.0","0","1.90","2","31.75","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.476",1520,"86.8",5,0,"0.0","0","1.84","2","31.50","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.523",1488,"86.8",5,0,"0.0","0","0.00","0","31.25","0.00","122.72","177.80","3.88","0.00","0.00",OFF,
"72:4355:18.554",1456,"86.8",5,0,"0.0","0","0.00","0","31.00","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.585",1430,"86.8",5,0,"0.0","0","0.00","0","30.75","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.601",1416,"86.8",5,0,"0.0","0","0.00","0","30.25","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.648",1366,"86.8",5,0,"0.0","0","0.00","0","29.75","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.679",1341,"86.8",5,0,"0.0","0","0.00","0","29.75","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.710",1289,"86.8",5,0,"0.0","0","0.00","0","29.25","0.00","122.72","177.80","3.88","0.00","0.00",OFF,
"72:4355:18.741",1262,"86.8",5,0,"0.0","0","0.00","0","28.25","0.00","122.72","177.80","3.90","0.00","0.00",OFF,
"72:4355:18.772",1207,"86.8",5,0,"0.0","0","0.00","0","27.50","0.00","122.72","179.60","3.88","0.00","0.00",OFF,
"72:4355:18.804",1174,"86.8",5,0,"0.0","0","0.00","0","26.50","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:18.835",1146,"86.8",5,0,"0.0","0","0.00","0","25.75","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:18.866",1113,"86.8",5,0,"0.0","0","0.00","0","24.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:18.897",1085,"86.8",5,0,"0.0","0","0.00","0","23.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:18.928",1050,"86.8",5,0,"0.0","0","0.00","0","20.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:18.960",1017,"86.8",5,0,"0.0","0","2.47","2","19.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:18.991",981,"86.8",5,0,"0.0","0","2.21","2","18.25","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.038",947,"86.8",5,0,"0.0","0","2.34","2","17.25","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.069",907,"86.8",5,0,"0.0","0","2.75","2","17.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.100",875,"86.2",5,0,"0.0","0","2.75","2","16.75","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.131",881,"86.2",5,0,"0.0","0","2.82","2","17.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.162",896,"86.2",5,0,"0.0","0","2.58","2","17.25","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.194",907,"86.2",5,0,"0.0","0","2.58","2","19.50","0.00","122.72","179.60","3.88","0.00","0.00",OFF,
"72:4355:19.225",922,"86.2",5,0,"0.0","0","2.58","2","19.00","0.00","122.72","179.60","3.88","0.00","0.00",OFF,
"72:4355:19.256",905,"86.2",5,0,"0.0","1","2.64","2","19.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.287",900,"86.2",5,0,"0.0","1","2.64","2","19.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.318",896,"86.2",5,0,"0.0","1","2.73","2","19.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.350",899,"86.2",5,0,"0.0","1","2.77","2","19.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.381",902,"86.2",5,0,"0.0","1","2.82","2","19.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.428",907,"86.2",5,0,"0.0","1","3.13","2","19.25","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.443",910,"86.2",5,0,"0.0","1","2.88","2","19.25","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.474",922,"86.2",5,0,"0.0","1","2.93","2","19.50","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.506",923,"86.2",5,0,"0.0","1","2.93","2","19.50","0.00","122.72","179.60","3.88","0.00","0.00",OFF,
"72:4355:19.552",933,"86.2",5,0,"0.0","1","2.93","2","20.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.584",942,"86.2",5,0,"0.0","1","2.95","2","20.50","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.615",956,"86.2",5,0,"0.0","1","2.95","2","20.50","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.646",965,"86.2",5,0,"0.0","1","2.95","2","20.75","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.677",980,"86.2",5,0,"0.0","1","2.95","2","21.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.708",983,"86.2",5,0,"0.0","1","2.95","2","21.75","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.740",1002,"86.2",5,0,"0.0","1","2.91","2","22.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.771",1016,"86.2",5,0,"0.0","1","2.91","2","22.50","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.802",1043,"86.2",5,0,"0.0","1","2.91","3","22.75","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.833",1061,"86.2",5,0,"0.0","1","2.92","3","23.25","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.864",1073,"86.2",5,0,"0.0","1","2.87","3","23.75","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.896",1088,"86.2",5,0,"0.0","1","2.88","3","24.00","0.00","122.72","179.60","3.88","0.00","0.00",OFF,
"72:4355:19.927",1097,"86.2",5,0,"0.0","1","2.88","3","24.75","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.958",1111,"86.2",5,0,"0.0","1","2.88","3","25.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:19.989",1120,"85.6",5,0,"0.0","1","2.89","3","25.50","0.00","122.72","179.60","3.88","0.00","0.00",OFF,
"72:4355:20.020",1143,"85.6",5,0,"0.0","1","2.89","3","25.75","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:20.067",1158,"85.6",5,0,"0.0","1","2.90","3","26.50","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:20.098",1170,"85.6",5,0,"0.0","1","2.85","3","26.75","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:20.130",1183,"85.6",5,0,"0.0","1","2.85","3","27.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:20.145",1203,"85.6",5,0,"0.0","1","2.85","3","27.50","0.00","122.72","179.60","3.88","0.00","0.00",OFF,
"72:4355:20.192",1215,"85.6",5,0,"0.0","1","2.80","3","28.25","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:20.223",1231,"85.6",5,0,"0.0","1","2.81","3","28.50","0.00","122.72","179.60","3.88","0.00","0.00",OFF,
"72:4355:20.254",1250,"85.6",5,0,"0.0","1","2.80","3","29.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:20.286",1257,"85.6",5,0,"0.0","1","2.75","3","29.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:20.317",1276,"85.6",5,0,"0.0","1","2.76","3","29.25","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:20.348",1285,"85.6",5,0,"0.0","1","2.71","3","29.25","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:20.379",1289,"85.6",5,0,"0.0","1","2.70","3","29.50","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:20.410",1301,"85.6",5,0,"0.0","1","2.70","3","29.50","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:20.442",1314,"85.6",5,0,"0.0","1","2.65","3","29.75","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:20.473",1332,"85.6",5,0,"0.0","1","2.65","3","29.75","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:20.504",1335,"85.6",5,0,"0.0","1","2.60","3","30.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:20.535",1344,"85.6",5,0,"0.0","1","2.60","3","30.00","0.00","122.72","179.60","3.90","0.00","0.00",OFF,
"72:4355:20.582",1356,"85.6",5,0,"0.0","1","2.60","3","30.00","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:20.613",1356,"85.6",5,0,"0.0","1","2.60","3","30.00","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:20.644",1365,"85.6",5,0,"0.0","1","2.60","3","30.00","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:20.660",1371,"85.6",5,0,"0.0","1","2.53","3","30.25","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:20.707",1376,"85.6",5,0,"0.0","1","2.53","3","30.25","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:20.738",1377,"85.6",5,0,"0.0","1","2.54","3","30.25","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:20.769",1386,"85.6",5,0,"0.0","1","2.54","3","30.25","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:20.800",1390,"85.6",5,0,"0.0","1","2.53","3","30.50","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:20.832",1400,"85.6",5,0,"0.0","1","2.53","3","30.50","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:20.863",1397,"85.6",5,0,"0.0","1","2.47","3","30.50","0.00","122.72","183.20","3.88","0.00","0.00",OFF,
"72:4355:20.894",1400,"84.9",5,0,"0.0","1","2.53","3","30.50","0.00","122.72","183.20","3.88","0.00","0.00",OFF,
"72:4355:20.925",1406,"84.9",5,0,"0.0","1","2.47","3","30.50","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:20.956",1408,"84.9",5,0,"0.0","1","2.47","3","30.50","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:20.988",1406,"84.9",5,0,"0.0","1","2.47","3","30.50","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.019",1409,"84.9",5,0,"0.0","1","2.47","3","30.50","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.050",1414,"84.9",5,0,"0.0","1","2.47","3","30.50","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.097",1418,"84.9",5,0,"0.0","1","2.47","3","30.75","0.00","122.72","183.20","3.88","0.00","0.00",OFF,
"72:4355:21.128",1418,"84.9",5,0,"0.0","1","2.40","3","30.75","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.144",1419,"84.9",5,0,"0.0","1","2.48","3","30.75","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.175",1422,"84.9",5,0,"0.0","1","2.48","3","30.75","0.00","122.72","183.20","3.88","0.00","0.00",OFF,
"72:4355:21.222",1423,"84.9",5,0,"0.0","1","2.48","3","30.75","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.253",1422,"84.9",5,0,"0.0","1","2.42","3","30.75","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.284",1423,"84.9",5,0,"0.0","1","2.42","3","30.75","0.00","122.72","183.20","3.88","0.00","0.00",OFF,
"72:4355:21.315",1428,"84.9",5,0,"0.0","1","2.41","3","30.75","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.346",1430,"84.9",5,0,"0.0","0","2.41","3","30.75","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.378",1420,"84.9",5,0,"0.0","1","2.41","3","30.75","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.409",1420,"84.9",5,0,"0.0","1","2.36","3","30.75","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.440",1424,"84.9",5,0,"0.0","1","2.36","3","30.75","0.00","122.72","183.20","3.88","0.00","0.00",OFF,
"72:4355:21.471",1422,"84.9",5,0,"0.0","0","2.34","3","30.75","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.502",1421,"84.9",5,0,"0.0","0","2.34","3","30.75","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.534",1418,"84.9",5,0,"0.0","0","2.34","3","30.75","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.565",1419,"84.9",5,0,"0.0","0","2.34","3","30.50","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.612",1415,"84.9",5,0,"0.0","0","2.34","3","30.50","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.643",1409,"84.9",5,0,"0.0","0","2.34","3","30.50","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.674",1405,"84.9",5,0,"0.0","0","2.34","3","30.50","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.690",1406,"84.9",5,0,"0.0","0","2.34","3","30.50","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.736",1400,"84.9",5,0,"0.0","0","2.34","3","30.50","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.768",1396,"84.9",5,0,"0.0","0","2.34","3","30.50","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.799",1393,"84.3",5,0,"0.0","0","2.36","3","30.50","0.00","122.72","183.20","3.88","0.00","0.00",OFF,
"72:4355:21.830",1390,"84.3",5,0,"0.0","0","2.36","3","30.25","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.861",1385,"84.3",5,0,"0.0","0","2.34","3","30.25","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.892",1377,"84.3",5,0,"0.0","0","2.28","3","30.25","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.924",1373,"84.3",5,0,"0.0","0","2.34","3","30.25","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:21.955",1374,"84.3",5,0,"0.0","0","2.34","3","30.25","0.00","122.72","183.20","3.88","0.00","0.00",OFF,
"72:4355:21.986",1364,"84.3",5,0,"0.0","0","2.34","3","30.00","0.00","122.72","183.20","3.88","0.00","0.00",OFF,
"72:4355:22.017",1361,"84.9",5,0,"0.0","0","2.27","3","30.00","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:22.048",1360,"84.9",5,0,"0.0","0","2.27","3","30.00","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:22.080",1360,"84.9",5,0,"0.0","0","2.34","3","30.00","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:22.126",1353,"84.9",5,0,"0.0","0","2.28","3","30.00","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:22.158",1347,"84.9",5,0,"0.0","0","2.28","3","30.00","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:22.173",1344,"84.9",5,0,"0.0","0","2.28","3","30.00","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:22.204",1347,"84.9",5,0,"0.0","0","2.27","3","29.75","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:22.251",1343,"84.3",5,0,"0.0","0","2.27","3","29.75","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:22.282",1339,"84.3",5,0,"0.0","0","2.27","3","29.75","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:22.314",1340,"84.3",5,0,"0.0","0","2.27","3","29.75","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:22.345",1331,"84.3",5,0,"0.0","0","2.27","3","29.75","0.00","122.72","183.20","3.90","0.00","0.00",OFF,
"72:4355:22.376",1327,"84.3",5,0,"0.0","0","2.28","3","29.75","0.00","122.72","183.20","3.88","0.00","0.00",OFF,
